type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,callTransfer/3/index,callTransfer/3/fromIsContract,callTransfer/3/toIsContract,callTransfer/3/from,callTransfer/3/to,callTransfer/3/value,callTransfer/3/gasUsed,callTransfer/3/gasLimit,callTransfer/4/index,callTransfer/4/fromIsContract,callTransfer/4/from,callTransfer/4/to,callTransfer/4/value,callTransfer/4/gasUsed,callTransfer/4/gasLimit,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft,tokenTransfer/1/tokenInfo/c,tokenTransfer/1/valueIsNft,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,41,1628512708,0x43389290e7f319677d778a4ff99248ab7b8485ea2bd60f0da276ae4d03270f0f,0.000809208707664,309,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x3903e13c7cffe606bb7c1ae17eff8970f3842021,2029076,,38533747984,21000,54.35962,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,42,1628512708,0xa584a93136b3b31d8e395f4576696bbb210a74a53eb890a7133d222c13a1e706,0.001407710054048655,309,0x376bd4a17df3b0c28e43a31aca875d96e0605bc7,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,37,1,38000001459,80000,0,37045,42,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,NKN,18,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,NKN,NKN,18,0x376bd4a17df3b0c28e43a31aca875d96e0605bc7,0x7e9a729c44adaf5ae7d84500c2dcc171c4295d32,20000000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,43,1628512708,0x0ea9be5fb42d9f80614e6a01885c099410703da4ac55f2f7f4724dcc45728cf0,0.001844406,309,0x2d3bd60d026885bcf800b7d8dc8a9f6556feaa38,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,274,1,38000000000,73206,0,48537,43,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x2d3bd60d026885bcf800b7d8dc8a9f6556feaa38,0xbf99ad739f5b03c9a02008fc36ab961dd76c03f7,4998000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,44,1628512708,0x3d7873e1c0d9bccb6b9b7d846f83606ba04a9aa371215f2ba3faeff158b7896b,0.001303320783119431,309,0x1272d6e200de4b7385517dc6d59de64479196c4e,0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,3119,1,37523991107,60000,0,34733,44,0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,FREE,18,0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,Free Coin,FREE,18,0x1272d6e200de4b7385517dc6d59de64479196c4e,0x9f017d78a800ff79370cdf90f5d66086f4ec41b5,3051437423000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,45,1628512708,0x16c643a34e55bbe44b317b805a46b9071e64fb8a9b27c931f8fef124951a2a93,0.0007812,309,0x09c68cb5f85a20826a4e2c5ceb9f61dc8ac6aa72,0x70c23de1e959a006d8e5554f99c066dc3a434a5f,0,,37200000000,31500,0.04260203,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,46,1628512708,0xc736b76ae0fddfff00283f8d72d89d974472cfb0052544cc60a086ae8141c5a2,0.008161415353392059,309,0x2963c89e029cf9620318c69a61d894634d216156,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,139,1,37192182581,226394,0,219439,46,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,8,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX,HEX,8,0x0000000000000000000000000000000000000000,0x2963c89e029cf9620318c69a61d894634d216156,868211214375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,47,1628512708,0xebfe6ef5d8423175db6a542a4234891e250811ae42f5a79bab51f87bfb6b3787,0.001733825167561058,309,0x1e2df853cbd217ba993ea5272422a193a109203e,0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,5,1,37192182581,51418,0,46618,47,0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,LGO,8,0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,LGO Token,LGO,8,0x1e2df853cbd217ba993ea5272422a193a109203e,0xf67cf4d84a2f1252ff2dd4f0d6a64b3767c5c847,613432611457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,48,1628512708,0xdb009926cb712dfdfc7470e19ad7092bde495e42e7801481eaeda3d67bb3760b,0.000777,309,0xae45a8240147e6179ec7c9f92c5a18f9a97b3fca,0x8764495616d1059abfa104493bb9ee8bb936bbe0,550491,,37000000000,21000,0.002047765,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,49,1628512708,0x2aaf06736bdac762c248be9d1cc98aff5114dbc338b882475cb3b281e64c5fab,0.000777,309,0x6fdef7d6ad252b5e5325fae52ac5d266c21ae58a,0x49c8c6301fe4db765205daa67091a02bc4698220,40,,37000000000,21000,0.053,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,5,1628512708,0xcd1232da3e39dfef4e3ae40f0c92cc8b47525282c4b20a087b1344ae781b0aa1,0.001008909027,309,0x416299aade6443e6f6e8ab67126e65a7f606eef5,0xdfe7e1701bb33050e08677c5b2499128268f8122,972349,,48043287000,50000,0.02092576,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,6,1628512708,0x85faaebfd83f20923ac78bfda168478aa3a7b78c0abb05308b3127601e148054,0.001008909027,309,0x416299aade6443e6f6e8ab67126e65a7f606eef5,0x5940ebe554c0174afd934b86b9d20cba575c6ae6,972350,,48043287000,50000,0.00057457,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,7,1628512708,0xfac571dc9efd173af48231429b3c087e9ed6f0ef620c8e6cb23e7e1c163d636b,0.002702208,309,0xa9a5b2e698c4f90286f41744392356723c688410,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,10916,1,48000000000,56296,0,56296,7,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,PXP,18,0x95aa5d2dbd3c16ee3fdea82d5c6ec3e38ce3314f,2 ,PXP,18,0xa9a5b2e698c4f90286f41744392356723c688410,0xc66cd4fd4018c3476b7314fca0b85e9e6c20be31,12000000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,8,1628512708,0x3ca90f1d1809cb9a01209cb20d90b23ccd32d11ed5600f4dbe438d9266c5b33a,0.003015603408780965,309,0x737023d996d787d58d02fe74a7ab7df7e5571998,0xdac17f958d2ee523a2206206994597c13d831ec7,57697,1,47708449885,90000,0,63209,8,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x737023d996d787d58d02fe74a7ab7df7e5571998,0xad08de3b7456ab99877119d293cc52c7844770a2,868712538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,9,1628512708,0xe56bcc5fd13cd6540fd44a798d23419ed7af3cce695b508b1bd7971fd5e4bcd9,0.01054136,309,0x7e29f10a084d7a46f8ebf4801294d0ea8a6b64f5,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,162,1,46000000000,246139,0.111,229160,9,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,SPOOK,0,0x5e34dacda29837f2f220d3d1aeaaabd1edca5bd1,Spookies,SPOOK,0,0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,0x7e29f10a084d7a46f8ebf4801294d0ea8a6b64f5,7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.0111,0,2300,9,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,0.0999,0,2300,,,,,,,,,,,,,,,,,,,,,,,RC721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,50,1628512708,0x09ab2c5cacd716f7c1143fb837680b67969e3a75a89fb546ae2fe5e0f276032d,0.014627936174690556,315,0x1add90cfe379ad9c56c36522a3a4d33e89032671,0xa5409ec958c83c3f309868babaca7c86dcb077c1,866,1,36790398878,401579,0,397602,1,50,1,1,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0xad3f803571db6fbde984aa12f4fdee8cb44a8233,0,317883,336965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,51,1628512708,0xe6b5edf639b4712da5225497c09d33038f09b63b62301153e28ebcc3dd7b5f6a,0.001515991043313636,315,0xff8f28ccb13631bb58ecdd0dd3cd5871d2c0d4f2,0xdac17f958d2ee523a2206206994597c13d831ec7,254,1,36698807604,200000,0,41309,,,,,,,,,,,51,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xff8f28ccb13631bb58ecdd0dd3cd5871d2c0d4f2,0x62983b602745df89953a89e14707c12081cdc43d,50000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,52,1628512708,0xc4a5ba85e705183a44ddcbaf26e6a4889af1ad062cabf9cf99dec39e24737875,0.001619074175844246,315,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0x5f65f7b609678448494de4c87521cdf6cef1e932,1721340,1,36692067621,351400,0,44126,,,,,,,,,,,52,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,18,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,Decentraland MANA,MANA,18,0x5f65f7b609678448494de4c87521cdf6cef1e932,0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,13248974800000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,53,1628512708,0xd06d18a16223887af884fe475fb526a2289218c1b9823184e809a109bdb736bc,0.001708190540083283,315,0x5b3513da99c0572a510334c4256b99ac3a8eb72e,0x09522f2ed48591af2c8df667d0152d223746c840,285,1,36523991107,46769,0,46769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,54,1628512708,0xd8b34af9513701ff4431ef10eb95ee67e03901fc02434606346504d2f2cb6cc2,0.005850026377457409,315,0x0c21f650d8e1b0fbd276a2403b74c7f211212c04,0xc3569b73b726b9337289a427f6302ffdd9db7b2b,3999,1,36429015907,165387,0,160587,,,,,,,,,,,54,0xc3569b73b726b9337289a427f6302ffdd9db7b2b,0xc3569b73b726b9337289a427f6302ffdd9db7b2b,DX1S,0,0xc3569b73b726b9337289a427f6302ffdd9db7b2b,DX1S Security Token,DX1S,0,0x4737576fcfc11a0e3e3177f3d7c462c31c35d46b,0xd91de242cf4941a476a8a377f63e038c64b891bb,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,55,1628512708,0x598396dbc698e53b3bd5a3518579aee530d8da043012dc7b2380750eb613c1da,0.000765009334047,315,0xc8e431e83b0b68cfbb8fc7ea691e1f4c34a20109,0xe8cbe210c1fccf8d62c85932cc3d3308264f140d,130,,36429015907,21000,0.02240458845971655,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,56,1628512708,0x289183c7b7e86e2a60070716807d03067ecc3b64e59806fd7858612a4b5db435,0.004504229242805108,315,0x409187c7c73771baed07ab1f5cc646c654b80354,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3,1,36429015907,179042,0.0595,123644,,56,1,1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0595,23974,136033,,56,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5b6be21c4d1f2c1c5a3d6af3599f3bb0a785ae2f,59500000000000000,56,0x3431f91b3a388115f00c5ba9fdb899851d005fb5,0x3431f91b3a388115f00c5ba9fdb899851d005fb5,GERO,18,0x3431f91b3a388115f00c5ba9fdb899851d005fb5,GeroWallet,GERO,18,0x5b6be21c4d1f2c1c5a3d6af3599f3bb0a785ae2f,0x409187c7c73771baed07ab1f5cc646c654b80354,962012277952871188139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,57,1628512708,0x5499e210573eb5571013afe66927209cf3815d7a021f5658931b6408e7806b7d,0.002166349576887165,315,0x991e204e63ae59ad6306c1df157d09f287de18b4,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,201,1,36340220705,89419,0,59613,,,,,,,,,,,57,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,SAITAMA,9,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,Saitama Inu,SAITAMA,9,0x991e204e63ae59ad6306c1df157d09f287de18b4,0x0889a85400f4563e68760a4de2270551bd9d7351,98000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,58,1628512708,0xf6732d568605dd60bfc38cd572d65b0f0daaac83f886660bfd60633b073b8a5a,0.002371450659,315,0x6474bf7e1e9e9a76b3e77a186ee114b0e3ba72c8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,46731,1,36143000000,84000,0,65613,,,,,,,,,,,58,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x6474bf7e1e9e9a76b3e77a186ee114b0e3ba72c8,0xe96ec4cc29e47668ff6b4b7f914ffed3e8ccab42,1500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,59,1628512708,0xe57d4cf87782f029e27cbd66533dff434ab792cc66d696899abe251c6e915361,0.000756000030639,315,0x0cd7d786cb91592aa08cbea2adff9952b0591aaa,0xb2daf04218e3f25c8f69c305bd186abc3668b687,63,,36000001459,21000,0.098,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,60,1628512708,0x3436521a37c87e9609a6ec2fd3b2a78b3c3db40a9aae4ec6fc47f9a24c5958b6,0.00512298,315,0x45c4937b83a4a9748fcc998e5e932c462e9dfd76,0xdef1c0ded9bec7f1a1670819833240f027b25eff,524,1,36000000000,173307,0.000909972423494767,142305,,60,1,1,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000909972423494767,6874,129095,,60,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdafd66636e2561b0284edde37e42d192f2844d40,909972423494767,60,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0xdafd66636e2561b0284edde37e42d192f2844d40,0x45c4937b83a4a9748fcc998e5e932c462e9dfd76,100499999454488698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,61,1628512708,0x5378c1e50dfcb1a7a7dc0d516d7d3d813555a6228ee5fd713b8428234d485c83,0.000756,315,0x3ba4289f446c379fa974d10535484d1bb3ebc792,0xcb6bf08bc36f4cb3a1a3fffa2790ca223f0a8666,14,,36000000000,21000,0.0161,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990978,12990978,0xf5e1c48fa44f0963e93199c58c42dea384560144f9249f1ec50babd380917088,62,1628512708,0x8dfcfc9e5acea8ff9bb38949ee45011089616cdb479e2fcb73df234100b7d700,0.001486692,315,0x1313f07c2de980a84c7049f509e54013cc0ff146,0xdac17f958d2ee523a2206206994597c13d831ec7,0,1,36000000000,63853,0,41297,,,,,,,,,,,62,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x1313f07c2de980a84c7049f509e54013cc0ff146,0x48c04ed5691981c42154c6167398f95e8f38a7ff,2500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
