type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/toIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value,tokenTransfer/7/index,tokenTransfer/7/token,tokenTransfer/7/tokenAddr,tokenTransfer/7/tokenSymbol,tokenTransfer/7/tokenDecimals,tokenTransfer/7/tokenInfo/h,tokenTransfer/7/tokenInfo/f,tokenTransfer/7/tokenInfo/s,tokenTransfer/7/tokenInfo/d,tokenTransfer/7/from,tokenTransfer/7/to,tokenTransfer/7/value,tokenTransfer/8/index,tokenTransfer/8/token,tokenTransfer/8/tokenAddr,tokenTransfer/8/tokenSymbol,tokenTransfer/8/tokenDecimals,tokenTransfer/8/tokenInfo/h,tokenTransfer/8/tokenInfo/f,tokenTransfer/8/tokenInfo/s,tokenTransfer/8/tokenInfo/d,tokenTransfer/8/from,tokenTransfer/8/to,tokenTransfer/8/value,tokenTransfer/9/index,tokenTransfer/9/token,tokenTransfer/9/tokenAddr,tokenTransfer/9/tokenSymbol,tokenTransfer/9/tokenDecimals,tokenTransfer/9/tokenInfo/h,tokenTransfer/9/tokenInfo/f,tokenTransfer/9/tokenInfo/s,tokenTransfer/9/tokenInfo/d,tokenTransfer/9/from,tokenTransfer/9/to,tokenTransfer/9/value,tokenTransfer/10/index,tokenTransfer/10/token,tokenTransfer/10/tokenAddr,tokenTransfer/10/tokenSymbol,tokenTransfer/10/tokenDecimals,tokenTransfer/10/tokenInfo/h,tokenTransfer/10/tokenInfo/f,tokenTransfer/10/tokenInfo/s,tokenTransfer/10/tokenInfo/d,tokenTransfer/10/from,tokenTransfer/10/to,tokenTransfer/10/value,traceErr,receiptErr,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,147,1628512644,0x15ba4c0041773259abb8b230a30509d7feee1284fde0fa7e1f07b8b1afbd4734,0.002019786334402344,194,0xb6f9e202cc73d652f2a8bc8e6b27bb8798ab1aa1,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,307,35510229336,61898,0,56879,1,,,,,,,,,,,,,,,,147,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,xLEASH,18,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,xLeash Staked Leash,xLEASH,18,0x0000000000000000000000000000000000000000,0xb6f9e202cc73d652f2a8bc8e6b27bb8798ab1aa1,15036180622921095914,147,0x27c70cd1946795b66be9d954418546998b546634,0x27c70cd1946795b66be9d954418546998b546634,LEASH,18,0x27c70cd1946795b66be9d954418546998b546634,DOGE KILLER,LEASH,18,0xb6f9e202cc73d652f2a8bc8e6b27bb8798ab1aa1,0xa57d319b3cf3ad0e4d19770f71e63cf847263a0b,15038623951544820591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,148,1628512644,0xee3253c3b397e8b846caec4d938661c99e0513b48c1f700f789bad89b0b8e575,0.006844791437267958,194,0x53bf219a32e1228fc48c5229880d4fa88b75e2d4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,28,35429627407,200117,0.19,193194,1,148,1,,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.0095,0,2300,148,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x2b81ee54eb25cfe1d2d3debf95d40eda7eb4d45c,0.1805,0,2300,148,0xf621b26ce64ed28f42231bcb578a8089f7958372,0xf621b26ce64ed28f42231bcb578a8089f7958372,BMWU,0,0xf621b26ce64ed28f42231bcb578a8089f7958372,Bored Mummy Waking Up,BMWU,0,0x2b81ee54eb25cfe1d2d3debf95d40eda7eb4d45c,0x53bf219a32e1228fc48c5229880d4fa88b75e2d4,4837,,,,,,,,,,,,,RC721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,149,1628512644,0x00319d584c760fd7df0365961825ee43fdd2a89aff3debd503bc9bb0f30251be,0.014086890716278014,194,0x6be4ce49ccab9b252b892597b9c568144c08714a,0xa5409ec958c83c3f309868babaca7c86dcb077c1,4,35429627407,401579,0,397602,1,149,1,1,0xa5409ec958c83c3f309868babaca7c86dcb077c1,0x54221b3d20df41f62a60e5879f23ab855257a9ef,0,317883,336965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,150,1628512644,0x2d760d41b5ccf0c49f6fd02b7606cfeea31bfb417e1a66d3f4c20e108518c3db,0.001656228792395029,197,0x81425f6f46daa3e28f2ec58a1424e2962e62c4a5,0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,83,1,35429627407,46747,0,46747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,151,1628512644,0x414b525b711207278d2497339f1264bc97e36ffa44a5604122790342c8f2498b,0.00772527434429993,197,0x76d4cf70d8f46e0be9cd8066580c5f7a3271ca16,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2,1,35360639830,228475,0.05,218471,151,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.00625,0,2300,151,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0ba201959bb19e7c553e669a73a28e2fa63b0803,0.04375,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,152,1628512644,0x13f1f816054246750ad0b7cd72faa8e2af14f0b0c9ddd618ac3ddbd7353ed7a3,0.00772569867197789,197,0x98cc3fe1e2cf8c8f450ab39029894368180dd02a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,84,1,35360639830,228487,0.009,218483,152,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.00045,0,2300,152,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6e6ad279b09c2a6c0b2adb64e469bdecf0b52be7,0.00855,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,153,1628512644,0xa0f861b12ec5882d3c14009d1265c9621e0a578e17b1988a10aa6373096da212,0.00264900697222462,197,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,166,1,35360639830,74914,0,74914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,154,1628512644,0x1a06cc8b9f49fcdefeb87996a1b5ef5b8f358917b63e8298cdb94481e14d2fac,0.00729769348747557,197,0x4a68e36c58073cfb311fb9a2257543c6986cb021,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,34,1,35360639830,218282,0.06,206379,154,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5b3256965e7c3cf26e11fcaf296dfc8807c01073,0.0027,0,2300,154,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xc50f37305fa2e0ed2f8fe02c09738128f5ab18a7,0.0573,0,2300,154,0x4581649af66bccaee81eebae3ddc0511fe4c5312,0x4581649af66bccaee81eebae3ddc0511fe4c5312,TABOY,0,0x4581649af66bccaee81eebae3ddc0511fe4c5312,TheAlienBoy,TABOY,0,RC721,0xc50f37305fa2e0ed2f8fe02c09738128f5ab18a7,0x4a68e36c58073cfb311fb9a2257543c6986cb021,7642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,155,1628512644,0x6e9c1d77ed05d3eb5c0a9300d9424b8dbe4b25b6c78f9753dc41ce5375c70b3c,0.005771222226774692,197,0xba5940750e625fc862fa99c88943ea1c6183cf2a,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,187,1,35243244298,215887,0.16,163754,155,1,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.16,6874,163750,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,156,1628512644,0x0bfd9f7cc38aff69ee4a0e7fa20523beb3faf20c2729df4b78a221c72b0c315f,0.0066083776,197,0xbdcd3082e4ecf4f8fcfc8d3ede26c454e5605af1,0x03f7724180aa6b939894b5ca4314783b0b36b329,200,1,35200000000,221054,0,187738,,,,,,,,,,,,,,,156,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,,0xbdcd3082e4ecf4f8fcfc8d3ede26c454e5605af1,0x703b120f15ab77b986a24c6f9262364d02f9432f,232512045,,,156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x703b120f15ab77b986a24c6f9262364d02f9432f,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,74533802477188422,156,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE SHIBASWAP,BONE,18,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,0xbdcd3082e4ecf4f8fcfc8d3ede26c454e5605af1,99260541978434505580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,157,1628512644,0xc45212ca7378d7b506b83cb69ff9d249442cdbae051dc3caba4dc096c7f457e0,0.0007392,197,0xd8be704174ae4a2e9b2777f367cbb11e6170f9d7,0x3ad6599db0f4ca2f4e563cfa7fd03c66bb5631aa,3,,35200000000,21000,0.003456704742432554,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,158,1628512644,0x26703dc341aece691a67c08f884439e42a467acd0b7d3399413843e70113a815,0.0048834016,197,0x47c28c5f8204016793323d498e8df9936e07e466,0x03f7724180aa6b939894b5ca4314783b0b36b329,17,1,35200000000,179648,0.049244442041935534,138733,158,1,0x03f7724180aa6b939894b5ca4314783b0b36b329,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.048999444817846303,23974,136380,158,1,0x03f7724180aa6b939894b5ca4314783b0b36b329,0x47c28c5f8204016793323d498e8df9936e07e466,0.000244997224089231,0,18376,158,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,,0x03f7724180aa6b939894b5ca4314783b0b36b329,0xd0dcb7a4f8cfcdb29364d621ca5d997b7eddbc46,48999444817846303,,1,158,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,SAITAMA,9,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,Saitama Inu,SAITAMA,9,0xd0dcb7a4f8cfcdb29364d621ca5d997b7eddbc46,0x47c28c5f8204016793323d498e8df9936e07e466,85227660000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,159,1628512644,0x73e6c0635735ce5ef317c3d872847259c91996b31717d06fc74b7748c6d2d1f1,0.0022249568,197,0xc865046fb646b1797133bb12c98b7ab8b3b61657,0xdac17f958d2ee523a2206206994597c13d831ec7,39,1,35200000000,94813,0,63209,,,,,,,,,,,,,,,159,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,,0xc865046fb646b1797133bb12c98b7ab8b3b61657,0x6dd8396bd04f44bce2cb3ea71831ebca9c34c367,5000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,160,1628512644,0x42488712a89492596a9986528aca7a3a18dd84820fe42252837d6f1cad716f93,0.0016514784,197,0xd7f4d493b084b2f28c264a59f316950aabe1b504,0x1796ae0b0fa4862485106a0de9b654efe301d0b2,24,1,35200000000,51608,0,46917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,161,1628512644,0xf36eb79d40e40b1eb695b08d89b899ee776e0bb1b8efc307da282a163ee52541,0.0007392,197,0xf84de218d3a18eaea628836a7b3c23d14e07300b,0xfebe1d1ec117c4f987e2212b892c8eb49f655bb2,16,,35200000000,21000,0.009696009140723908,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,162,1628512644,0x597bd6addd431f587c2cd6d6a1fb75ceaf558f75792d84237856f9d225a56698,0.00184712,197,0xa5c77d62d7833d309884e8dca1a56b272f87ad3f,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,61,1,35200000000,78712,0,52475,,,,,,,,,,,,,,,162,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,UNQT,18,0xa80f2c8f61c56546001f5fc2eb8d6e4e72c45d4c,Unique Utility Token,UNQT,18,,0xa5c77d62d7833d309884e8dca1a56b272f87ad3f,0x628ebf79f173bce20d1102dd5d58ce0c4812cad0,130000000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,163,1628512644,0xa50c1eeacd989ddd627a76b6e372ea0bf49a4e09edf1223810a2fa4c43b7be56,0.00073581546276,197,0xb346326183b5cc7c78e7624d6972aa3fb22d9f19,0x17fb99305aa25a42591337b1606f545d646afa63,20,,35038831560,21000,1.147857223203028708,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,164,1628512644,0x232917817782d1d162bb6b2f1485c401811e884d9d51783fd051d43aa4f586c4,0.011034555,197,0x251318a3b7241f0fe8a7217fa5ff772a0f515de7,0x881d40237659c251811cec9c364ef91dc08d300c,14,1,35000000000,1650000,0,315273,,,,,,,,,,,,,,,164,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE SHIBASWAP,BONE,18,,0x251318a3b7241f0fe8a7217fa5ff772a0f515de7,0x74de5d4fcbf63e00296fd95d33236b9794016631,350081900000000000000,,,164,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE SHIBASWAP,BONE,18,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,347018683375000000000,164,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE SHIBASWAP,BONE,18,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22,347018683375000000000,164,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,18,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,18,0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,103644472261356102606717687,164,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,18,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,18,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x74de5d4fcbf63e00296fd95d33236b9794016631,103644472261356102606717687,164,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE SHIBASWAP,BONE,18,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb,3063216625000000000,164,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,18,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,18,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x251318a3b7241f0fe8a7217fa5ff772a0f515de7,103644472261356102606717687,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,165,1628512644,0x378451425e2b823ef23b85b6dc87053ba285c89eb5c3417b924cc195cc786527,0.00549171,197,0x467a54491b885ac859662135fe0e2e7e99060339,0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,1330,1,35000000000,170000,0.025,156906,,,,,,,,,,,,,,,165,0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,CKID,0,0x4ab6d8ff68330d844a3056ea2f8179a7e19759ff,Osiris: Cosmic Kids,CKID,0,RC721,0x0000000000000000000000000000000000000000,0x467a54491b885ac859662135fe0e2e7e99060339,3819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,166,1628512644,0xa590586d00ba8b8f953d4c8a5f3574745cee74eee09f48a1a9186f86e109ce3e,0.001379175,197,0xdff308b65e33ba6a08379f53bc7fdfb13433e967,0x4cfd6cd4fccf60a642114d39831ea1655c32e32b,34,1,35000000000,200000,0.009559757855157433,39405,166,1,0x4cfd6cd4fccf60a642114d39831ea1655c32e32b,0x131a99859a8bfa3251d899f0675607766736ffae,0.009559757855157433,4744,144280,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,167,1628512644,0x4bd23f45a407f55ffd8e43f5ad873b6ea4ad4dd983664cefaad1e254454ea2da,0.007167405,197,0x008b35a9b00990ac7fe45469733f2e66440a5f72,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,17,1,35000000000,268165,0,204783,,,,,,,,,,,,,,,167,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,0,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,Smooth Love Potion,SLP,0,,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x008b35a9b00990ac7fe45469733f2e66440a5f72,38284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990973,12990973,0x70c11c5be894aac76d0d9161ed1e9693e2d1042a29cdfe7542e07aef0d1ab2d6,168,1628512644,0xb5d301385e392dd76ba220601ce143670ab5a8e861fd3d2d8f9daa081fa69ce8,0.005416075,197,0x9ee1e560fef896f9cbd7d71841129e11ff5c5cfb,0x881d40237659c251811cec9c364ef91dc08d300c,2,1,35000000000,1650000,0,154745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reverted,Err status 0x0,,,,,,,,,,,,,,,,,,,,,,,,
